      2.950000e-14      2.316478e-103      3.603410e-104       1.015607e-41       1.015607e-41       7.633903e-49       2.620686e-52       7.700000e+01       1.197778e+01       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00      -0.000000e+00       2.776001e-71 -0.000000e+00+0.000000e+00j -0.000000e+00+0.000000e+00j
      2.951000e-14      -1.029217e+04      -1.659570e+03       4.549515e-05       4.549515e-05       4.716296e-12       2.028693e-13       1.330616e+04       2.069847e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.092228e-40      -1.492894e-39       1.547505e-39       2.736884e-19 2.356851e-19+0.000000e+00j 1.875083e-20+0.000000e+00j
      2.952000e-14      -1.029217e+04      -1.659570e+03       1.229021e-04       1.229021e-04       1.274075e-11       5.480376e-13       1.330616e+04       2.069847e+03       0.000000e+00       0.000000e+00       0.000000e+00       2.950580e-40      -4.032951e-39       4.180480e-39       7.393506e-19 6.366873e-19+0.000000e+00j 7.500330e-20+0.000000e+00j
      2.953000e-14      -1.027740e+04      -1.657207e+03       2.384329e-04       2.384329e-04       2.471388e-11       1.062669e-12       1.329938e+04       2.068803e+03       0.000000e+00       0.000000e+00       0.000000e+00       5.717768e-40      -7.812794e-39       8.098682e-39       1.432302e-18 1.233416e-18+0.000000e+00j 2.062591e-19+0.000000e+00j
      2.954000e-14      -1.025899e+04      -1.654261e+03       3.990286e-04       3.990286e-04       4.135258e-11       1.777308e-12       1.329094e+04       2.067502e+03       0.000000e+00       0.000000e+00       0.000000e+00       9.555549e-40      -1.305166e-38       1.352944e-38       2.392735e-18 2.060482e-18+0.000000e+00j 3.375149e-19+0.000000e+00j
      2.955000e-14      -1.023762e+04      -1.650842e+03       6.122229e-04       6.122229e-04       6.343362e-11       2.724899e-12       1.328112e+04       2.065989e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.463704e-39      -1.998322e-38       2.071507e-38       3.663493e-18 3.154778e-18+0.000000e+00j 5.062723e-19+0.000000e+00j
      2.956000e-14      -1.021352e+04      -1.646986e+03       8.861823e-04       8.861823e-04       9.179793e-11       3.940986e-12       1.327004e+04       2.064282e+03       0.000000e+00       0.000000e+00       0.000000e+00       2.114788e-39      -2.885730e-38       2.991469e-38       5.290378e-18 4.555740e-18+0.000000e+00j 7.500330e-19+0.000000e+00j
      2.957000e-14      -1.018685e+04      -1.642718e+03       1.229720e-03       1.229720e-03       1.273518e-10       5.463737e-12       1.325776e+04       2.062389e+03       0.000000e+00       0.000000e+00       0.000000e+00       2.928617e-39      -3.993955e-38       4.140385e-38       7.322095e-18 6.305309e-18+0.000000e+00j 1.031295e-18+0.000000e+00j
      2.958000e-14      -1.015770e+04      -1.638054e+03       1.652306e-03       1.652306e-03       1.710676e-10       7.333946e-12       1.324432e+04       2.060319e+03       0.000000e+00       0.000000e+00       0.000000e+00       3.926221e-39      -5.351096e-38       5.547407e-38       9.810165e-18 8.447846e-18+0.000000e+00j 1.350059e-18+0.000000e+00j
      2.959000e-14      -1.012615e+04      -1.633006e+03       2.164076e-03       2.164076e-03       2.239846e-10       9.595031e-12       1.322975e+04       2.058074e+03       0.000000e+00       0.000000e+00       0.000000e+00       5.129819e-39      -6.986729e-38       7.243220e-38       1.280881e-17 1.103004e-17+0.000000e+00j 1.781328e-18+0.000000e+00j
      2.960000e-14      -1.009228e+04      -1.627586e+03       2.775835e-03       2.775835e-03       2.872089e-10       1.229301e-11       1.321409e+04       2.055661e+03       0.000000e+00       0.000000e+00       0.000000e+00       6.562780e-39      -8.931825e-38       9.259964e-38       1.637483e-17 1.410079e-17+0.000000e+00j 2.306352e-18+0.000000e+00j
      2.961000e-14      -1.005617e+04      -1.621807e+03       3.499063e-03       3.499063e-03       3.619134e-10       1.547645e-11       1.319736e+04       2.053084e+03       0.000000e+00       0.000000e+00       0.000000e+00       8.249570e-39      -1.121867e-37       1.163115e-37       2.056741e-17 1.771106e-17+0.000000e+00j 2.868876e-18+0.000000e+00j
      2.962000e-14      -1.001787e+04      -1.615678e+03       4.345910e-03       4.345910e-03       4.493376e-10       1.919644e-11       1.317959e+04       2.050345e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.021570e-38      -1.388075e-37       1.439154e-37       2.544796e-17 2.191372e-17+0.000000e+00j 3.525155e-18+0.000000e+00j
      2.963000e-14      -9.977444e+03      -1.609210e+03       5.329192e-03       5.329192e-03       5.507866e-10       2.350647e-11       1.316079e+04       2.047450e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.248763e-38      -1.695265e-37       1.757704e-37       3.107990e-17 2.676338e-17+0.000000e+00j 4.312690e-18+0.000000e+00j
      2.964000e-14      -9.934962e+03      -1.602412e+03       6.462386e-03       6.462386e-03       6.676298e-10       2.846242e-11       1.314100e+04       2.044400e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.509274e-38      -2.046992e-37       2.122456e-37       3.752841e-17 3.231613e-17+0.000000e+00j 5.231480e-18+0.000000e+00j
      2.965000e-14      -9.890479e+03      -1.595294e+03       7.759616e-03       7.759616e-03       8.012996e-10       3.412235e-11       1.312024e+04       2.041201e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.805919e-38      -2.446891e-37       2.537187e-37       4.486015e-17 3.862939e-17+0.000000e+00j 6.225274e-18+0.000000e+00j
      2.966000e-14      -9.844053e+03      -1.587865e+03       9.235639e-03       9.235639e-03       9.532894e-10       4.054646e-11       1.309852e+04       2.037854e+03       0.000000e+00       0.000000e+00       0.000000e+00       2.141584e-38      -2.898664e-37       3.005744e-37       5.314303e-17 4.576160e-17+0.000000e+00j 7.387825e-18+0.000000e+00j
      2.967000e-14      -9.795741e+03      -1.580133e+03       1.090582e-02       1.090582e-02       1.125151e-09       4.779691e-11       1.307586e+04       2.034363e+03       0.000000e+00       0.000000e+00       0.000000e+00       2.519214e-38      -3.406063e-37       3.532024e-37       6.244583e-17 5.377197e-17+0.000000e+00j 8.681632e-18+0.000000e+00j
      2.968000e-14      -9.745596e+03      -1.572109e+03       1.278612e-02       1.278612e-02       1.318492e-09       5.593764e-11       1.305229e+04       2.030731e+03       0.000000e+00       0.000000e+00       0.000000e+00       2.941802e-38      -3.972869e-37       4.119959e-37       7.283790e-17 6.272021e-17+0.000000e+00j 1.012545e-17+0.000000e+00j
      2.969000e-14      -9.693671e+03      -1.563799e+03       1.489306e-02       1.489306e-02       1.534972e-09       6.503424e-11       1.302782e+04       2.026961e+03       0.000000e+00       0.000000e+00       0.000000e+00       3.412375e-38      -4.602875e-37       4.773494e-37       8.438883e-17 7.266619e-17+0.000000e+00j 1.171927e-17+0.000000e+00j
      2.970000e-14      -9.640020e+03      -1.555213e+03       1.724368e-02       1.724368e-02       1.776299e-09       7.515369e-11       1.300247e+04       2.023054e+03       0.000000e+00       0.000000e+00       0.000000e+00       3.933980e-38      -5.299865e-37       5.496564e-37       9.716799e-17 8.366966e-17+0.000000e+00j 1.351935e-17+0.000000e+00j
      2.971000e-14      -9.584691e+03      -1.546359e+03       1.985552e-02       1.985552e-02       2.044228e-09       8.636417e-11       1.297625e+04       2.019015e+03       0.000000e+00       0.000000e+00       0.000000e+00       4.509671e-38      -6.067591e-37       6.293075e-37       1.112442e-16 9.578986e-17+0.000000e+00j 1.546943e-17+0.000000e+00j
      2.972000e-14      -9.527734e+03      -1.537243e+03       2.274657e-02       2.274657e-02       2.340551e-09       9.873483e-11       1.294919e+04       2.014845e+03       0.000000e+00       0.000000e+00       0.000000e+00       5.142494e-38      -6.909754e-37       7.166878e-37       1.266854e-16 1.090852e-16+0.000000e+00j 1.756952e-17+0.000000e+00j
      2.973000e-14      -9.469198e+03      -1.527875e+03       2.593523e-02       2.593523e-02       2.667095e-09       1.123355e-10       1.292129e+04       2.010546e+03       0.000000e+00       0.000000e+00       0.000000e+00       5.835468e-38      -7.829975e-37       8.121748e-37       1.435580e-16 1.236128e-16+0.000000e+00j 1.996963e-17+0.000000e+00j
      2.974000e-14      -9.409128e+03      -1.518261e+03       2.944026e-02       2.944026e-02       3.025720e-09       1.272365e-10       1.289257e+04       2.006121e+03       0.000000e+00       0.000000e+00       0.000000e+00       6.591570e-38      -8.831776e-37       9.161355e-37       1.619266e-16 1.394284e-16+0.000000e+00j 2.250099e-17+0.000000e+00j
      2.975000e-14      -9.347572e+03      -1.508410e+03       3.328070e-02       3.328070e-02       3.418305e-09       1.435082e-10       1.286305e+04       2.001573e+03       0.000000e+00       0.000000e+00       0.000000e+00       7.413719e-38      -9.918554e-37       1.028924e-36       1.818536e-16 1.565855e-16+0.000000e+00j 2.525736e-17+0.000000e+00j
      2.976000e-14      -9.284572e+03      -1.498327e+03       3.747587e-02       3.747587e-02       3.846748e-09       1.612209e-10       1.283274e+04       1.996902e+03       0.000000e+00       0.000000e+00       0.000000e+00       8.304758e-38      -1.109355e-36       1.150879e-36       2.033984e-16 1.751354e-16+0.000000e+00j 2.825749e-17+0.000000e+00j
      2.977000e-14      -9.220174e+03      -1.488019e+03       4.204523e-02       4.204523e-02       4.312959e-09       1.804444e-10       1.280165e+04       1.992112e+03       0.000000e+00       0.000000e+00       0.000000e+00       9.267432e-38      -1.235984e-36       1.282321e-36       2.266174e-16 1.951265e-16+0.000000e+00j 3.150139e-17+0.000000e+00j
      2.978000e-14      -9.154419e+03      -1.477495e+03       4.700839e-02       4.700839e-02       4.818850e-09       2.012475e-10       1.276980e+04       1.987203e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.030437e-37      -1.372029e-36       1.423551e-36       2.515632e-16 2.166040e-16+0.000000e+00j 3.493279e-17+0.000000e+00j
      2.979000e-14      -9.087349e+03      -1.466760e+03       5.238499e-02       5.238499e-02       5.366326e-09       2.236982e-10       1.273719e+04       1.982178e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.141808e-37      -1.517753e-36       1.574843e-36       2.782843e-16 2.396097e-16+0.000000e+00j 3.870170e-17+0.000000e+00j
      2.980000e-14      -9.019004e+03      -1.455820e+03       5.819462e-02       5.819462e-02       5.957285e-09       2.478626e-10       1.270384e+04       1.977039e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.261091e-37      -1.673395e-36       1.736450e-36       3.068244e-16 2.641811e-16+0.000000e+00j 4.263938e-17+0.000000e+00j
      2.981000e-14      -8.949425e+03      -1.444683e+03       6.445679e-02       6.445679e-02       6.593600e-09       2.738052e-10       1.266976e+04       1.971787e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.388502e-37      -1.839166e-36       1.908591e-36       3.372222e-16 2.903515e-16+0.000000e+00j 4.685831e-17+0.000000e+00j
      2.982000e-14      -8.878651e+03      -1.433354e+03       7.119080e-02       7.119080e-02       7.277117e-09       3.015880e-10       1.263496e+04       1.966424e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.524242e-37      -2.015245e-36       2.091457e-36       3.695109e-16 3.181494e-16+0.000000e+00j 5.135851e-17+0.000000e+00j
      2.983000e-14      -8.806719e+03      -1.421840e+03       7.841567e-02       7.841567e-02       8.009644e-09       3.312705e-10       1.259944e+04       1.960952e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.668486e-37      -2.201781e-36       2.285205e-36       4.037175e-16 3.475980e-16+0.000000e+00j 5.612122e-17+0.000000e+00j
      2.984000e-14      -8.733666e+03      -1.410146e+03       8.615007e-02       8.615007e-02       8.792939e-09       3.629090e-10       1.256323e+04       1.955371e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.821392e-37      -2.398884e-36       2.489953e-36       4.398626e-16 3.787150e-16+0.000000e+00j 6.114644e-17+0.000000e+00j
      2.985000e-14      -8.659529e+03      -1.398278e+03       9.441218e-02       9.441218e-02       9.628708e-09       3.965565e-10       1.252632e+04       1.949684e+03       0.000000e+00       0.000000e+00       0.000000e+00       1.983088e-37      -2.606630e-36       2.705784e-36       4.779601e-16 4.115121e-16+0.000000e+00j 6.645292e-17+0.000000e+00j
