     2.950000E-014     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000     0.000000E+000    -0.000000E+000    -0.000000E+000    -0.000000E+000    -1.054734E-020
     2.951000E-014    -3.551176E-011    -4.771893E-011     9.098884E-010     9.098884E-010     9.432396E-017     4.057250E-018     1.330594E+004     2.069813E+003     0.000000E+000     0.000000E+000     0.000000E+000     5.267245E-058    -1.853682E-058     8.832252E-058     6.566920E-038     3.862642E-038    -1.054734E-020
     2.952000E-014    -1.117370E-010    -3.491782E-011     2.458002E-009     2.458002E-009     2.548097E-016     1.096039E-017     1.330594E+004     2.069813E+003     0.000000E+000     0.000000E+000     0.000000E+000     7.459006E-058    -3.053124E-058     6.978569E-058     1.331948E-037     1.219782E-037    -1.054734E-020
     2.953000E-014    -4.404378E-011    -1.482243E-011     4.768581E-009     4.768581E-009     4.942673E-016     2.125268E-017     1.329916E+004     2.068769E+003     0.000000E+000     0.000000E+000     0.000000E+000     2.711948E-058    -1.875491E-057     2.093571E-057    -1.392280E-038     9.758253E-038    -1.054734E-020
     2.954000E-014    -1.214659E-011    -5.061081E-013     7.980445E-009     7.980445E-009     8.270343E-016     3.554498E-017     1.329072E+004     2.067467E+003     0.000000E+000     0.000000E+000     0.000000E+000     8.638024E-058     8.723212E-059    -2.268035E-057     3.508545E-037     4.879127E-038    -1.054734E-020
     2.955000E-014     5.277859E-011     6.597323E-012     1.224426E-008     1.224426E-008     1.268646E-015     5.449617E-017     1.328090E+004     2.065955E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.252982E-057    -7.153034E-057     3.227588E-057    -1.447971E-037    -2.927476E-037    -1.054734E-020
     2.956000E-014    -3.646232E-011    -1.139447E-011     1.772336E-008     1.772336E-008     1.835920E-015     7.881710E-017     1.326982E+004     2.064248E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.932907E-057    -4.012677E-057     4.536070E-057     1.447971E-036     3.252751E-037    -1.054734E-020
     2.957000E-014    -1.287530E-010    -1.970709E-012     2.459400E-008     2.459400E-008     2.546983E-015     1.092711E-016     1.325754E+004     2.062355E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.057178E-056    -4.710534E-057     1.744642E-057     1.834097E-036     1.528793E-036    -1.054734E-020
     2.958000E-014     3.911172E-012    -1.173351E-011     3.304559E-008     3.304559E-008     3.421282E-015     1.466740E-016     1.324410E+004     2.060285E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.347941E-056    -6.280712E-057     9.421069E-057    -2.316754E-036    -6.505502E-038    -1.054734E-020
     2.959000E-014     1.911194E-010    -1.567776E-011     4.328082E-008     4.328082E-008     4.479600E-015     1.918943E-016     1.322953E+004     2.058040E+003     0.000000E+000     0.000000E+000     0.000000E+000     6.110678E-057    -2.093571E-057    -4.884999E-057     2.621199E-036    -4.293631E-036    -1.054734E-020
     2.960000E-014     5.121843E-011     5.820276E-013     5.551583E-008     5.551583E-008     5.744059E-015     2.458520E-016     1.321387E+004     2.055628E+003     0.000000E+000     0.000000E+000     0.000000E+000     2.439910E-056     5.233927E-056    -1.116571E-056    -6.578986E-036    -3.512971E-036    -1.054734E-020
     2.961000E-014    -2.585672E-011    -2.031600E-011     6.998016E-008     6.998016E-008     7.238119E-015     3.095188E-016     1.319714E+004     2.053050E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.292671E-056     1.744642E-056     6.280712E-057    -2.777134E-036     1.431210E-036    -1.054734E-020
     2.962000E-014     6.245480E-011    -1.338317E-011     8.691682E-008     8.691682E-008     8.986568E-015     3.839160E-016     1.317937E+004     2.050312E+003     0.000000E+000     0.000000E+000     0.000000E+000     2.894334E-056    -1.465500E-056    -1.186357E-056     6.133457E-036    -6.895832E-036    -1.054734E-020
     2.963000E-014     1.503687E-010    -1.212651E-012     1.065822E-007     1.065822E-007     1.101551E-014     4.701140E-016     1.316058E+004     2.047416E+003     0.000000E+000     0.000000E+000     0.000000E+000     3.756978E-056     6.978569E-057     4.466284E-056    -6.831453E-037    -7.546383E-036    -1.054734E-020
     2.964000E-014    -8.400084E-011     1.300013E-011     1.292457E-007     1.292457E-007     1.335232E-014     5.692296E-016     1.314079E+004     2.044367E+003     0.000000E+000     0.000000E+000     0.000000E+000     2.797152E-056     4.047570E-056     4.605856E-056    -3.772150E-036     5.464622E-036    -1.171927E-021
     2.965000E-014    -8.661444E-011     4.996987E-012     1.551899E-007     1.551899E-007     1.602567E-014     6.824245E-016     1.312002E+004     2.041168E+003     0.000000E+000     0.000000E+000     0.000000E+000     3.606230E-056     9.351283E-056    -3.210142E-056    -6.920559E-036    -1.665409E-035    -1.757891E-021
     2.966000E-014     3.078810E-011     1.749324E-011     1.847099E-007     1.847099E-007     1.906540E-014     8.109026E-016     1.309830E+004     2.037821E+003     0.000000E+000     0.000000E+000     0.000000E+000     7.269707E-056     2.930999E-056     5.164141E-056     1.366291E-036    -3.643081E-036    -2.343854E-021
     2.967000E-014     7.110826E-012     7.110826E-012     2.181130E-007     2.181130E-007     2.250256E-014     9.559069E-016     1.307565E+004     2.034330E+003     0.000000E+000     0.000000E+000     0.000000E+000     6.884250E-056     1.004914E-055    -0.000000E+000    -5.821586E-036    -7.806603E-037    -2.343854E-021
     2.968000E-014    -4.447757E-011     1.819537E-011     2.557184E-007     2.557184E-007     2.636930E-014     1.118716E-015     1.305208E+004     2.030698E+003     0.000000E+000     0.000000E+000     0.000000E+000     7.494329E-056     3.907999E-056    -5.303713E-056     1.461337E-035    -3.643081E-036    -2.343854E-021
     2.969000E-014    -7.637056E-011    -2.429972E-011     2.978565E-007     2.978565E-007     3.069881E-014     1.300643E-015     1.302761E+004     2.026928E+003     0.000000E+000     0.000000E+000     0.000000E+000     7.946846E-056     6.420284E-056     3.907999E-056     2.690998E-035    -4.683962E-036    -2.343854E-021
     2.970000E-014     3.297995E-011     8.619759E-012     3.448681E-007     3.448681E-007     3.552527E-014     1.503025E-015     1.300226E+004     2.023022E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.068702E-055     2.512285E-056     7.536855E-056    -2.073198E-035    -5.724842E-036    -2.343854E-021
     2.971000E-014    -1.458122E-010     6.184001E-012     3.971041E-007     3.971041E-007     4.088374E-014     1.727228E-015     1.297604E+004     2.018983E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.016254E-055     2.149399E-055    -2.288971E-055     6.178010E-036     3.747169E-035    -2.343854E-021
     2.972000E-014    -1.590997E-011    -2.613780E-011     4.549243E-007     4.549243E-007     4.681007E-014     1.974633E-015     1.294898E+004     2.014813E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.962941E-055     2.233142E-055     2.344799E-055    -5.465162E-036    -2.914465E-035    -7.617526E-021
     2.973000E-014     9.967057E-011    -1.744235E-011     5.186966E-007     5.186966E-007     5.334084E-014     2.246638E-015     1.292108E+004     2.010514E+003     0.000000E+000     0.000000E+000     0.000000E+000     2.209371E-055     1.953999E-055    -0.000000E+000     4.193918E-035    -2.602201E-035    -7.617526E-021
     2.974000E-014    -1.053651E-011    -1.799987E-011     5.887961E-007     5.887961E-007     6.051319E-014     2.544648E-015     1.289237E+004     2.006089E+003     0.000000E+000     0.000000E+000     0.000000E+000     1.568215E-055     9.490854E-056     3.349713E-056    -2.756343E-035     4.163521E-036    -8.789453E-021
