-1.0000000116860974e-07 -7.610061635487855e-23 1.550963648536927e-23
-9.912663756495022e-08 1.1580528575742387e-22 -2.1315502864223924e-23
-9.825327396129069e-08 1.1249656330721176e-22 -2.4085365474132234e-23
-9.737991035763116e-08 1.3234889800848443e-23 1.8784966769007736e-22
-9.650654675397163e-08 -2.415367388654841e-22 3.2691587092325613e-24
-9.563319025573946e-08 5.955700410381799e-23 7.935370202316723e-23
-9.475982665207994e-08 1.6543612251060553e-22 -5.2678764943571326e-23
-9.388646304842041e-08 -1.3234889800848443e-23 -1.779200041079091e-23
-9.301309944476088e-08 4.466775307786349e-22 -1.411312801554227e-22
-9.213973584110136e-08 4.301339185275744e-23 3.4073035576383217e-22
-9.126637223744183e-08 -1.3896634290890865e-22 1.5086563439923274e-22
-9.039301573920966e-08 -2.117582368135751e-22 -3.512549719298309e-22
-8.951965213555013e-08 -1.0587911840678754e-22 -3.9013485885697506e-22
-8.86462885318906e-08 -3.1763735522036263e-22 1.6241907664693346e-22
-8.777292492823108e-08 -2.9116757561866574e-22 -6.389488711275592e-23
-8.689956132457155e-08 5.293955920339377e-23 2.663492542339437e-22
-8.602619772091202e-08 1.3234889800848443e-22 7.17247607374069e-23
-8.515284122267985e-08 -2.514629062161204e-22 -1.5835476428903894e-22
-8.427947761902033e-08 3.441071348220595e-22 1.622945375981044e-22
-8.34061140153608e-08 3.705769144237564e-22 4.487089422728877e-23
-8.253275041170127e-08 -4.235164736271502e-22 -3.681606271601772e-23
-8.165938680804175e-08 3.3087224502121107e-23 2.2815080113394754e-24
-8.078602320438222e-08 2.6469779601696886e-23 1.1968259390457032e-22
-7.991266670615005e-08 -7.940933880509066e-23 -1.7577588016751838e-23
-7.903930310249052e-08 -1.9190590211230242e-22 1.0736278275377825e-22
-7.8165939498831e-08 -0.0 8.0242792439562e-23
-7.729257589517147e-08 6.617444900424221e-23 5.777551636611376e-23
-7.641921229151194e-08 6.617444900424221e-23 -6.599492003943202e-25
-7.554584868785241e-08 1.5881867761018131e-22 -1.2330554805232455e-22
-7.467249218962024e-08 -1.852884572118782e-22 -8.287085414631321e-23
-7.379912858596072e-08 -3.441071348220595e-22 -3.84715157246166e-23
-7.292576498230119e-08 3.705769144237564e-22 -5.965399612983673e-23
-7.205240137864166e-08 -0.0 7.477032171399218e-22
-7.117903777498213e-08 2.6469779601696886e-22 -9.728854936667556e-23
-7.030567417132261e-08 1.0587911840678754e-22 3.917427403975455e-23
-6.943231767309044e-08 3.077111878697263e-22 8.611437250954338e-23
-6.855895406943091e-08 -1.2904017555827232e-22 3.896237022339408e-23
-6.768559046577138e-08 -2.481541837659083e-22 -1.2862177635591758e-22
-6.681222686211186e-08 -4.830734777309682e-22 7.795887603587889e-23
-6.593886325845233e-08 6.617444900424222e-24 1.2590509085963021e-22
-6.50654996547928e-08 3.077111878697263e-22 -9.875846702353189e-24
-6.419214315656063e-08 4.301339185275744e-23 -1.367312538398151e-22
-6.33187795529011e-08 8.602678370551488e-23 -4.0742299171949597e-23
-6.244541594924158e-08 1.7205356741102976e-22 1.0380464141799698e-22
-6.157205234558205e-08 6.28657265540301e-23 6.01841485234687e-23
-6.069868874192252e-08 -1.0587911840678754e-22 1.0355257195978628e-22
-5.9825325138263e-08 -6.927637630131607e-24 2.5250153310570888e-23
-5.895196508731715e-08 2.215810065876423e-22 2.0517237159290867e-22
-5.807860148365762e-08 -2.02038864616077e-22 2.798796134645645e-23
-5.720524143271177e-08 -3.9911464555683585e-23 8.419324376984054e-23
