-1.0000000116860974e-07 -5.169878828456423e-26 1.068306992286503e-25
-9.912663756495022e-08 1.9387045606711586e-26 1.3392602521501914e-25
-9.825327396129069e-08 -1.9387045606711586e-26 -4.816073233350602e-25
-9.737991035763116e-08 3.618915179919496e-25 -4.44798235332736e-25
-9.650654675397163e-08 -1.2924697071141057e-26 -4.844419963903587e-25
-9.563319025573946e-08 3.101927297073854e-25 -1.252792592031334e-25
-9.475982665207994e-08 2.5849394142282115e-26 4.738600867852318e-26
-9.388646304842041e-08 1.550963648536927e-25 -1.490849735849724e-25
-9.301309944476088e-08 -2.5849394142282115e-26 -4.011846550291049e-25
-9.213973584110136e-08 -2.5849394142282115e-25 5.551302936892097e-25
-9.126637223744183e-08 2.8434333556510326e-25 -6.694632943195931e-26
-9.039301573920966e-08 -8.029468055446382e-25 1.345925017463661e-25
-8.951965213555013e-08 -8.271806125530277e-25 -5.601381429529241e-26
-8.86462885318906e-08 2.0679515313825692e-25 -3.4031967280442185e-25
-8.777292492823108e-08 1.0339757656912846e-25 2.75821468421227e-25
-8.689956132457155e-08 -6.203854594147708e-25 -2.9322571214266555e-25
-8.602619772091202e-08 -7.237830359838992e-25 2.2566311825449737e-27
-8.515284122267985e-08 -1.0339757656912846e-24 -1.7999120032280245e-25
-8.427947761902033e-08 -3.360421238496675e-25 3.469001779124525e-25
-8.34061140153608e-08 -1.550963648536927e-25 3.5323453376615094e-25
-8.253275041170127e-08 5.557619740590655e-25 -4.4664509429732645e-26
-8.165938680804175e-08 3.166550782429559e-25 -6.5200936468707725e-25
-8.078602320438222e-08 3.666373051977592e-25 4.80310189487844e-25
-7.991266670615005e-08 -3.618915179919496e-25 -6.522933053091502e-26
-7.903930310249052e-08 3.877409121342317e-25 7.510802857101013e-25
-7.8165939498831e-08 -2.0679515313825692e-25 -5.236125888162686e-25
-7.729257589517147e-08 2.5849394142282115e-25 3.9530707429143275e-25
-7.641921229151194e-08 -3.101927297073854e-25 6.141572546566311e-25
-7.554584868785241e-08 0.0 -3.3207442466734197e-25
-7.467249218962024e-08 2.5849394142282115e-25 -4.312779220855058e-27
-7.379912858596072e-08 -2.0679515313825692e-25 1.6110775612241297e-25
-7.292576498230119e-08 -4.1359030627651384e-25 -1.3443732109665506e-26
-7.205240137864166e-08 -8.271806125530277e-25 -5.563936544289212e-25
-7.117903777498213e-08 -1.4475660719677984e-24 -2.4789209459090994e-25
-7.030567417132261e-08 -4.3943970041879595e-25 -3.1292514666784466e-25
-6.943231767309044e-08 -8.788794008375919e-25 -3.015830524839967e-25
-6.855895406943091e-08 1.550963648536927e-25 1.7666821004122044e-25
-6.768559046577138e-08 -3.618915179919496e-25 -4.221121734203901e-25
-6.681222686211186e-08 -2.0679515313825692e-25 1.7206337009246087e-25
-6.593886325845233e-08 -2.3264454728053903e-25 -1.91613820840118e-25
-6.50654996547928e-08 -2.5849394142282115e-26 -1.5414180618052033e-25
-6.419214315656063e-08 2.5849394142282115e-26 -3.31646418322453e-25
-6.33187795529011e-08 -2.003328046026864e-25 3.657945552319503e-26
-6.244541594924158e-08 -1.9387045606711586e-25 2.202917743656832e-25
-6.157205234558205e-08 1.9387045606711586e-26 -1.0755651289121185e-25
-6.069868874192252e-08 7.280239522103674e-26 1.555740447837073e-25
-5.9825325138263e-08 9.499652347288677e-25 -3.2636533968864436e-25
-5.895196508731715e-08 1.7448341046040428e-25 -5.499551812616852e-26
-5.807860148365762e-08 3.877409121342317e-25 -7.920694736934818e-26
-5.720524143271177e-08 4.3943970041879595e-25 -2.0649776490294024e-25
-5.6331877829052246e-08 -6.203854594147708e-25 -9.869056680719112e-26
-5.545851422539272e-08 5.169878828456423e-26 -1.5257111016251543e-25
-5.458515417444687e-08 -2.5849394142282115e-25 4.667216659649594e-25
-5.3711790570787343e-08 -7.754818242684634e-26 1.4116850788204667e-25
-5.2838426967127816e-08 -2.5849394142282115e-25 3.3362391388554324e-26
-5.196506691618197e-08 -3.877409121342317e-25 -4.622401040215681e-26
-5.109170331252244e-08 -5.825300556691643e-20 -4.378524136698781e-25
-5.0218339708862914e-08 -1.0922082127606814e-09 2.4910415471987873e-25
-4.9344979657917065e-08 -4.8290242915527415e-09 -1.4953780439647256e-25
-4.847161605425754e-08 -4.419329791005566e-09 2.14321280604518e-25
-4.759825245059801e-08 -3.935544334865426e-09 -4.409358059404267e-26
-4.672489239965216e-08 -3.5718097368686585e-09 1.2311043405564797e-25
-4.5851528795992635e-08 -3.3008475952556182e-09 8.401017597500952e-25
-4.497816519233311e-08 -3.0748652513068464e-09 9.336133068030907e-26
-4.410480514138726e-08 -2.886813676994393e-09 -1.8308119314045644e-25
-4.323144153772773e-08 -2.7212454511982287e-09 -2.2218144136033357e-25
-4.2358077934068206e-08 -2.5763851052573727e-09 -3.680360788422325e-25
-4.148471788312236e-08 -2.4451196622976568e-09 3.8092189986188814e-25
-4.061135427946283e-08 -2.3269020044125455e-09 -4.0199826644522724e-25
-3.97379906758033e-08 -2.2177977232473722e-09 -9.797774469766243e-26
-3.8864627072143776e-08 -2.1176491671326403e-09 -1.2062315562148612e-25
