  -1.00000001E-07   2.64697796E-23  -3.68353867E-25
  -9.91266376E-08   6.61744490E-24  -7.33790447E-24
  -9.82532740E-08  -1.98523347E-23   3.52042787E-24
  -9.73799104E-08   6.61744490E-24  -1.88328235E-24
  -9.65065468E-08   6.61744490E-24   3.17060730E-24
  -9.56331903E-08   2.64697796E-23  -1.78962200E-23
  -9.47598267E-08  -0.00000000       1.49816913E-23
  -9.38864630E-08   1.32348898E-23  -6.46391916E-24
  -9.30130994E-08  -6.61744490E-24   9.75989677E-24
  -9.21397358E-08  -1.98523347E-23   6.64758491E-24
  -9.12663722E-08   2.64697796E-23   2.73361978E-24
  -9.03930157E-08  -0.00000000       3.94646157E-25
  -8.95196521E-08  -6.61744490E-24   4.21381373E-24
  -8.86462885E-08   1.98523347E-23   7.00592024E-24
  -8.77729249E-08  -6.61744490E-24  -5.35064788E-24
  -8.68995613E-08   3.97046694E-23  -1.20009646E-23
  -8.60261977E-08   6.61744490E-24  -2.22502123E-24
  -8.51528412E-08   0.00000000      -1.82764746E-23
  -8.42794776E-08   1.32348898E-23   7.07682306E-24
  -8.34061140E-08   0.00000000      -1.27465683E-23
  -8.25327504E-08  -6.61744490E-24   1.64308475E-24
  -8.16593868E-08   0.00000000      -1.65816985E-23
  -8.07860232E-08  -1.98523347E-23  -1.53237603E-23
  -7.99126667E-08   1.91285517E-23  -2.36829756E-26
  -7.90393031E-08  -1.24077092E-24  -1.74911620E-23
  -7.81659395E-08   1.32865886E-23  -9.97946832E-24
  -7.72925759E-08  -3.30872245E-24  -2.50861349E-23
  -7.64192123E-08  -7.03103521E-24  -1.76060454E-23
  -7.55458487E-08  -1.17873237E-23  -5.83683430E-24
  -7.46724922E-08   3.18464536E-23   1.69869994E-23
  -7.37991286E-08   1.65436123E-23  -5.88661103E-24
  -7.29257650E-08  -8.27180613E-24  -1.41891602E-24
  -7.20524014E-08  -1.32348898E-23   1.76436772E-23
  -7.11790378E-08   9.92616735E-24   1.65757362E-23
  -7.03056742E-08  -0.00000000       1.72709972E-24
  -6.94323177E-08  -6.61744490E-24   4.43992296E-24
  -6.85589541E-08  -1.32348898E-23  -8.63175626E-24
  -6.76855905E-08  -4.63221143E-23  -1.76687046E-23
  -6.68122269E-08   6.61744490E-24   7.36502471E-24
  -6.59388633E-08   1.32348898E-23   5.86043031E-24
  -6.50654997E-08   1.65436123E-23  -1.24817375E-23
  -6.41921432E-08   6.61744490E-24  -7.28336440E-25
  -6.33187796E-08  -3.30872245E-24  -5.03613693E-24
  -6.24454159E-08   6.61744490E-24  -1.28686613E-24
  -6.15720523E-08   1.32348898E-23  -7.78937666E-24
  -6.06986887E-08   3.30872245E-24  -2.94256414E-23
  -5.98253251E-08  -1.05030329E-23  -2.88197805E-23
  -5.89519651E-08  -1.38351940E-23  -1.91516826E-23
  -5.80786015E-08   7.22056377E-24   1.18912045E-24
  -5.72052414E-08   1.53809638E-23   1.27598890E-23
  -5.63318778E-08   3.65120168E-24  -4.96708162E-24
  -5.54585142E-08   2.24934663E-23  -1.76886328E-23
  -5.45851542E-08   2.05856219E-23   1.30567240E-23
  -5.37117906E-08   5.93013879E-24   6.42705095E-24
  -5.28384270E-08   2.75445994E-23   1.07230234E-23
  -5.19650669E-08  -2.84767427E-24   4.71103828E-24
  -5.10917033E-08   4.07957878E-19  -5.60542550E-24
  -5.02183397E-08   6.17459373E-09   6.30464104E-24
  -4.93449797E-08   2.78364567E-08   1.68427972E-23
  -4.84716161E-08   2.92938651E-08   1.12982118E-23
  -4.75982525E-08   4.13845918E-08  -1.75271120E-23
  -4.67248924E-08   6.46250342E-08   5.69543611E-24
  -4.58515288E-08   8.65686687E-08   1.69399865E-23
  -4.49781652E-08   9.44811092E-08   8.88303133E-24
  -4.41048051E-08   8.78548860E-08  -1.29515199E-23
  -4.32314415E-08   7.79964466E-08  -1.48949671E-23
  -4.23580779E-08   7.47957429E-08  -1.63906442E-23
  -4.14847179E-08   7.76622926E-08  -2.88637204E-25
  -4.06113543E-08   8.04062026E-08  -1.16003345E-23
  -3.97379907E-08   8.02935887E-08  -4.35712490E-24
  -3.88646271E-08   7.92139048E-08  -1.30406320E-23
  -3.79912670E-08   7.89953276E-08  -1.56441152E-23
  -3.71179034E-08   7.93207917E-08   1.26128998E-23
  -3.62445398E-08   7.94279771E-08   6.07780527E-24
  -3.53711798E-08   7.93368713E-08  -2.00186755E-23
  -3.44978162E-08   7.93053871E-08  -1.56413857E-23
  -3.36244526E-08   7.93308175E-08  -2.33871794E-23
  -3.27510925E-08   7.93367292E-08   6.39863263E-24
  -3.18777289E-08   7.93298867E-08   1.18436957E-23
  -3.10043653E-08   7.93283448E-08   3.28484836E-24
  -3.01310052E-08   7.93298227E-08   8.64589580E-24
  -2.92576416E-08   7.93314641E-08   7.07150456E-24
  -2.83842798E-08   7.93309880E-08   1.38512000E-23
  -2.75109162E-08   7.93287924E-08  -1.20749345E-23
  -2.66375544E-08   7.93292969E-08  -1.02652040E-23
  -2.57641926E-08   7.93307819E-08   2.28057100E-23
  -2.48908290E-08   7.93301425E-08   1.60559116E-23
  -2.40174671E-08   7.93294959E-08   7.79000144E-24
  -2.31441053E-08   7.93299790E-08  -1.00568011E-23
  -2.22707417E-08   7.93296167E-08  -1.32375435E-23
  -2.13973799E-08   7.93293964E-08  -7.13049085E-24
  -2.05240180E-08   7.93300359E-08  -1.24691441E-23
