  -1.00000001E-07   1.13686838E-13  -3.13638004E-15
  -9.91266376E-08  -2.84217094E-13   2.76134418E-14
  -9.82532740E-08   1.70530257E-13  -1.95534117E-14
  -9.73799104E-08  -5.68434189E-14  -5.20516146E-15
  -9.65065468E-08  -2.84217094E-13  -1.02781536E-14
  -9.56331903E-08  -5.68434189E-14   1.96361251E-13
  -9.47598267E-08  -4.54747351E-13   3.48744877E-14
  -9.38864630E-08   2.27373675E-13   1.28837953E-13
  -9.30130994E-08  -5.68434189E-14  -6.20384549E-14
  -9.21397358E-08  -5.68434189E-14  -6.39371555E-15
  -9.12663722E-08   5.68434189E-14   5.97933500E-14
  -9.03930157E-08  -3.41060513E-13  -1.21152486E-14
  -8.95196521E-08  -1.13686838E-13   1.57216718E-14
  -8.86462885E-08   5.68434189E-14  -7.29225708E-14
  -8.77729249E-08  -1.13686838E-13  -5.85411101E-14
  -8.68995613E-08  -1.13686838E-13   1.77935669E-13
  -8.60261977E-08  -2.84217094E-13  -5.90463144E-14
  -8.51528412E-08   5.68434189E-14   2.01955640E-13
  -8.42794776E-08  -2.27373675E-13   3.26032841E-14
  -8.34061140E-08  -3.41060513E-13   1.70752545E-13
  -8.25327504E-08  -2.27373675E-13  -2.59104448E-14
  -8.16593868E-08  -1.70530257E-13   1.32041649E-13
  -8.07860232E-08  -0.00000000       9.87863694E-14
  -7.99126667E-08  -1.98421114E-13  -1.34784863E-14
  -7.90393031E-08  -9.68921463E-14  -4.76036209E-14
  -7.81659395E-08   1.76377020E-13   1.69986258E-13
  -7.72925759E-08  -1.76393581E-13   8.52924908E-15
  -7.64192123E-08   3.68801906E-14   2.70243246E-13
  -7.55458487E-08  -1.69106143E-13   1.43020375E-13
  -7.46724922E-08  -3.76087074E-13  -2.84295225E-14
  -7.37991286E-08   3.91717908E-14   8.12628163E-14
  -7.29257650E-08  -1.64548930E-13  -8.62416506E-15
  -7.20524014E-08  -4.44089210E-14   1.07871523E-13
  -7.11790378E-08   4.97379915E-14   5.15114413E-14
  -7.03056742E-08  -3.55271368E-13  -2.85890967E-14
  -6.94323177E-08  -1.70530257E-13   8.04649655E-14
  -6.85589541E-08  -5.68434189E-14   6.02680679E-14
  -6.76855905E-08   1.98951966E-13   1.77110198E-13
  -6.68122269E-08  -2.55795385E-13   1.24323512E-13
  -6.59388633E-08  -3.41060513E-13  -7.86276629E-14
  -6.50654997E-08  -1.42108547E-13   1.28072900E-13
  -6.41921432E-08  -2.27373675E-13   8.08404247E-14
  -6.33187796E-08  -1.13686838E-13   8.27753868E-14
  -6.24454159E-08  -8.52651283E-14  -5.22569828E-14
  -6.15720523E-08  -3.41060513E-13   5.20105572E-14
  -6.06986887E-08   2.27373675E-13   2.51946576E-13
  -5.98253251E-08  -3.29928989E-14   9.87825476E-14
  -5.89519651E-08   2.62190070E-14   1.61234063E-13
  -5.80786015E-08   6.00292385E-14   1.91935870E-14
  -5.72052414E-08  -2.03363097E-13  -4.50845483E-14
  -5.63318778E-08  -1.27085137E-13   1.33455733E-13
  -5.54585142E-08  -1.01009905E-13   1.04214482E-13
  -5.45851542E-08  -2.73647695E-13   1.08059368E-13
  -5.37117906E-08  -1.44835289E-13   2.53834582E-14
  -5.28384270E-08  -2.82643402E-13  -1.09971155E-13
  -5.19650669E-08  -3.72221209E-14   2.17746150E-13
  -5.10917033E-08  -5.35236788E-09   7.71872393E-14
  -5.02183397E-08  -95.7924805       3.96618841E-14
  -4.93449797E-08  -570.370789       9.76584536E-14
  -4.84716161E-08  -648.801941      -2.08855116E-14
  -4.75982525E-08  -654.586853       1.09545728E-13
  -4.67248924E-08  -654.968201      -5.19945330E-15
  -4.58515288E-08  -654.992004      -1.22255911E-13
  -4.49781652E-08  -654.993408       7.24714478E-14
  -4.41048051E-08  -654.993530       1.70919431E-13
  -4.32314415E-08  -654.993530       1.87826886E-13
  -4.23580779E-08  -654.993530       3.03826449E-14
  -4.14847179E-08  -654.993530       1.57887985E-13
  -4.06113543E-08  -654.993530       1.85107152E-13
  -3.97379907E-08  -654.993530       4.02285864E-14
  -3.88646271E-08  -654.993530      -1.16333216E-14
  -3.79912670E-08  -654.993530      -4.63954945E-14
  -3.71179034E-08  -654.993530      -5.07017286E-14
  -3.62445398E-08  -654.993530       1.19602665E-13
  -3.53711798E-08  -654.993530       6.68669493E-14
  -3.44978162E-08  -654.993530       2.00700161E-13
  -3.36244526E-08  -654.993530       1.20479134E-13
  -3.27510925E-08  -654.993530      -3.23504625E-15
  -3.18777289E-08  -654.993530       7.71546049E-14
  -3.10043653E-08  -654.993530       7.45197429E-14
  -3.01310052E-08  -654.993530      -3.47618628E-14
  -2.92576416E-08  -654.993530      -6.65364302E-14
  -2.83842798E-08  -654.993530      -1.49246375E-14
  -2.75109162E-08  -654.993530       1.24618970E-13
  -2.66375544E-08  -654.993530       7.70754649E-14
  -2.57641926E-08  -654.993530      -2.33678067E-13
  -2.48908290E-08  -654.993530      -8.02055972E-14
  -2.40174671E-08  -654.993530       1.71911859E-14
  -2.31441053E-08  -654.993530       1.92629644E-13
  -2.22707417E-08  -654.993530      -1.42114138E-14
  -2.13973799E-08  -654.993530       1.52800288E-14
  -2.05240180E-08  -654.993530       3.68548372E-14
  -1.96506544E-08  -654.993530       2.27683354E-14
  -1.87772926E-08  -654.993530       3.19505063E-15
  -1.79039308E-08  -654.993530       1.52074371E-13
  -1.70305672E-08  -654.993530      -1.68699825E-13
  -1.61572054E-08  -654.993530       1.08138655E-14
  -1.52838435E-08  -654.993530       1.04854961E-13
  -1.44104799E-08  -654.993530       2.45279789E-13
  -1.35371181E-08  -654.993530       1.69802703E-13
  -1.26637554E-08  -654.993530      -1.66115982E-13
  -1.17903927E-08  -654.993530      -9.80811772E-14
  -1.09170308E-08  -654.993530       1.44583865E-14
  -1.00436681E-08  -654.993530      -6.78409567E-15
  -9.17030540E-09  -654.993530       1.47664094E-13
  -8.29694358E-09  -654.993530      -9.58854917E-14
  -7.42358086E-09  -654.993530       4.58653332E-14
  -6.55021815E-09  -654.993530       1.71246888E-16
  -5.67685587E-09  -654.993530      -1.45904041E-13
  -4.80349360E-09  -654.993530      -1.41418696E-13
  -3.93013089E-09  -654.993530       8.90579589E-14
  -3.05676862E-09  -654.993530      -1.00533189E-13
  -2.18340612E-09  -654.993530       3.64590492E-14
  -1.31004363E-09  -654.993530       3.12667156E-15
  -4.36681219E-10  -654.993530       1.96554253E-13
   4.36681219E-10  -654.993530      -9.57844914E-14
   1.31004363E-09  -654.993530      -7.15133790E-14
   2.18340612E-09  -654.993530       1.28965840E-14
   3.05676862E-09  -654.993530       5.17909215E-14
   3.93013089E-09  -654.993530      -2.89261379E-14
   4.80349360E-09  -654.993530       1.39721193E-14
   5.67685587E-09  -654.993530       3.15541186E-14
   6.55021815E-09  -654.993530       2.10447938E-13
   7.42358086E-09  -654.993530      -1.05449097E-13
   8.29694358E-09  -654.993530       4.33086320E-14
   9.17030540E-09  -654.993530      -1.62822040E-13
   1.00436681E-08  -654.993530      -2.01047566E-13
   1.09170308E-08  -654.993530      -5.83542343E-14
   1.17903927E-08  -654.993530      -4.07642670E-14
   1.26637554E-08  -654.993530       8.69628195E-14
   1.35371181E-08  -654.993530      -7.40541339E-15
   1.44104799E-08  -654.993530      -2.53592503E-13
   1.52838435E-08  -654.993530      -2.01955640E-13
   1.61572054E-08  -654.993530       8.10835502E-14
   1.70305672E-08  -654.993530       2.81994243E-14
   1.79039308E-08  -654.993530      -2.51126444E-15
   1.87772926E-08  -654.993530      -1.60463358E-13
   1.96506544E-08  -654.993530       4.33221811E-14
   2.05240180E-08  -654.993530      -2.34055312E-14
   2.13973799E-08  -654.993530       3.81131419E-14
   2.22707417E-08  -654.993530       1.05400435E-14
   2.31441053E-08  -654.993530       1.20749913E-13
   2.40174671E-08  -654.993530      -1.29214104E-13
   2.48908290E-08  -654.993530       7.14432379E-14
   2.57641926E-08  -654.993530       8.46022539E-14
   2.66375544E-08  -654.993530       1.07853966E-13
   2.75109162E-08  -654.993530      -1.53353838E-13
   2.83842798E-08  -654.993530      -2.04697411E-13
   2.92576416E-08  -654.993530      -1.12807435E-13
   3.01310052E-08  -654.993530      -1.00638194E-13
   3.10043653E-08  -654.993530      -1.33900408E-14
   3.18777289E-08  -654.993530      -6.20971712E-14
   3.27510925E-08  -654.993530      -4.04779190E-14
   3.36244526E-08  -654.993530       2.00676437E-14
   3.44978162E-08  -654.993530      -2.80680725E-13
   3.53711798E-08  -654.993530      -2.69814309E-13
   3.62445398E-08  -654.993530      -1.38819620E-13
   3.71179034E-08  -654.993530      -5.24763643E-14
   3.79912670E-08  -654.993530      -1.72256652E-14
   3.88646271E-08  -654.993530       3.87985474E-15
   3.97379907E-08  -654.993530       1.62765946E-13
   4.06113543E-08  -654.993530      -1.38327163E-14
   4.14847179E-08  -654.993530      -4.89887638E-14
   4.23580779E-08  -654.993530       3.31900950E-14
   4.32314415E-08  -654.993530       9.47763190E-14
   4.41048051E-08  -654.993530      -2.75532337E-13
   4.49781652E-08  -654.993408       4.62173702E-14
   4.58515288E-08  -654.992004      -2.07196971E-13
   4.67248924E-08  -654.968201       1.74540436E-13
   4.75982525E-08  -654.586853      -3.66467687E-14
   4.84716161E-08  -648.801941      -4.76738671E-14
   4.93449797E-08  -570.370789      -7.09583081E-14
   5.02183397E-08  -95.7924805      -1.34531546E-13
   5.10917033E-08  -5.35260369E-09   9.19365089E-14
   5.19650669E-08  -5.68434189E-14  -1.10517850E-13
   5.28384270E-08  -1.70530257E-13  -1.29214442E-13
   5.37117906E-08  -3.97903932E-13   6.30829905E-15
   5.45851542E-08  -1.13686838E-13  -2.58504128E-13
   5.54585142E-08   5.68434189E-14  -1.59092940E-13
   5.63318778E-08  -2.27373675E-13  -4.10465830E-14
   5.72052414E-08  -2.27373675E-13   9.65709446E-14
   5.80786015E-08  -0.00000000       1.43796027E-13
   5.89519651E-08  -1.13686838E-13   6.92709812E-15
   5.98253251E-08  -5.68434189E-14   1.16207676E-13
   6.06986887E-08   3.29928989E-14  -9.68130876E-14
   6.15720523E-08  -1.39905841E-13  -8.44791563E-14
   6.24454159E-08  -6.00292385E-14   3.19557308E-14
   6.33187796E-08  -2.40105753E-14   1.58332295E-16
   6.41921432E-08   1.33983053E-14  -1.53556638E-13
   6.50654997E-08  -2.40050601E-13   5.01531766E-14
   6.59388633E-08  -1.81099642E-13  -9.14799852E-14
   6.68122269E-08  -1.96225225E-13   2.87802551E-13
   6.76855905E-08   5.52697231E-14   3.15631717E-14
   6.85589541E-08  -7.64647202E-14  -1.52049224E-14
   6.94323177E-08   1.05216034E-13  -6.82908116E-14
   7.03056742E-08  -2.20268248E-13  -5.17548617E-14
   7.11790378E-08  -3.41060513E-13  -2.69372706E-14
   7.20524014E-08  -1.13686838E-13  -4.17678384E-14
   7.29257650E-08  -1.13686838E-13  -1.35934748E-13
   7.37991286E-08  -2.27373675E-13   5.72147784E-14
   7.46724922E-08  -1.70530257E-13  -1.13670229E-13
   7.55458487E-08  -1.70530257E-13   1.51824286E-13
   7.64192123E-08   5.68434189E-14  -6.17989004E-14
   7.72925759E-08  -5.68434189E-14   8.70436806E-15
   7.81659395E-08  -5.68434189E-14  -1.11492618E-14
   7.90393031E-08  -2.84217094E-13   8.00072509E-15
   7.99126667E-08  -2.27373675E-13   2.05989482E-13
   8.07860232E-08  -2.89525653E-14  -4.68902091E-14
   8.16593868E-08  -1.67946898E-14  -1.08045998E-13
   8.25327504E-08  -6.26901756E-14  -7.96706722E-14
   8.34061140E-08  -1.64666932E-13   1.35795075E-13
   8.42794776E-08  -2.64253869E-13   6.33918441E-14
   8.51528412E-08  -5.82675320E-14   5.55473534E-14
   8.60261977E-08  -1.92347115E-13  -9.37466047E-14
   8.68995613E-08  -1.52858629E-13   1.14674532E-13
   8.77729249E-08  -1.76511583E-13   4.54371377E-14
   8.86462885E-08  -2.96651592E-13   6.80787281E-14
